DOMAINVALUE	STRATUM	PROGR	REG	X1	X2	X3	X4	X5	X6	ID	Y1	Y2	Y3	Y4	LABEL
2	3*1*1*1*1*1	1437	2	3	1	1	1	1	1	Krattigen	186	170	302	224	16
2	3*1*1*1*1*1	1526	2	3	1	1	1	1	1	Wiler bei Utzenstorf	186	205	251	139	16
2	3*1*1*1*1*1	1289	2	3	1	1	1	1	1	Obergerlafingen	216	276	391	164	16
2	3*1*1*1*1*1	1250	2	3	1	1	1	1	1	Rossens (FR)	318	359	353	84	16
2	3*1*1*1*1*1	1418	2	3	1	1	1	1	1	Ruti bei Buren	227	214	301	156	16
2	3*1*1*1*1*1	1501	2	3	1	1	1	1	1	Corpataux-Magnedens	215	278	235	74	16
2	3*1*1*1*1*1	1374	2	3	1	1	1	1	1	Stusslingen	265	229	347	104	16
2	3*1*1*1*1*1	1316	2	3	1	1	1	1	1	Aeschi (SO)	268	274	342	131	16
2	3*1*1*1*1*1	1542	2	3	1	1	1	1	1	Oberwil bei Buren	161	236	259	110	16
2	3*1*1*1*1*1	1515	2	3	1	1	1	1	1	Halten	200	210	296	85	16
2	3*1*2*1*1*1	1398	2	3	1	2	1	1	1	Lignieres	245	295	283	91	15
2	3*1*2*1*1*1	1476	2	3	1	2	1	1	1	Renan (BE)	183	220	279	154	15
2	3*1*2*1*1*1	1407	2	3	1	2	1	1	1	Reutigen	249	229	305	126	15
2	3*1*2*1*1*1	1518	2	3	1	2	1	1	1	Walperswil	188	186	288	126	15
2	3*1*2*1*1*1	1259	2	3	1	2	1	1	1	Muntschemier	273	319	349	166	15
2	3*1*2*1*1*1	1491	2	3	1	2	1	1	1	Boecourt	221	194	282	117	15
2	3*1*2*1*1*1	1487	2	3	1	2	1	1	1	Metzerlen	186	181	314	136	15
2	3*1*2*1*1*1	1415	2	3	1	2	1	1	1	Ursenbach	234	231	241	194	15
2	3*1*2*1*1*1	1427	2	3	1	2	1	1	1	Preles	264	186	286	150	15
2	3*1*2*1*1*1	1443	2	3	1	2	1	1	1	Vaulruz	240	297	244	94	15
2	3*1*2*1*1*1	1265	2	3	1	2	1	1	1	Heitenried	301	359	320	121	15
2	3*1*2*1*1*1	1352	2	3	1	2	1	1	1	Siviriez	294	264	264	143	15
2	3*1*2*1*1*1	1284	2	3	1	2	1	1	1	Haut-Vully	234	246	394	181	15
2	3*1*2*1*1*1	1459	2	3	1	2	1	1	1	Diessbach bei Buren	237	212	288	125	15
2	3*1*2*1*1*1	1503	2	3	1	2	1	1	1	Oberthal	208	231	243	118	15
2	3*1*2*1*1*1	1372	2	3	1	2	1	1	1	Schnottwil	235	322	285	104	15
2	3*1*2*1*1*1	1478	2	3	1	2	1	1	1	Oberbalm	196	240	267	132	15
2	3*1*2*1*1*1	1302	2	3	1	2	1	1	1	Durrenroth	256	270	295	211	15
2	3*1*2*1*1*1	1351	2	3	1	2	1	1	1	Messen	256	294	293	125	15
2	3*1*2*1*1*1	1477	2	3	1	2	1	1	1	Sorens	212	232	233	159	15
2	3*1*2*1*1*1	1217	2	3	1	2	1	1	1	Leuzigen	279	304	377	200	15
2	3*1*2*1*1*1	1493	2	3	1	2	1	1	1	Gampelen	181	222	286	123	15
2	3*1*2*1*1*1	1304	2	3	1	2	1	1	1	Burgistein	278	241	358	152	15
2	3*1*2*1*1*1	1497	2	3	1	2	1	1	1	Prez-vers-Noreaz	241	242	232	91	15
2	3*1*2*1*1*1	1252	2	3	1	2	1	1	1	Kappelen	289	328	345	150	15
2	3*1*2*1*1*1	1391	2	3	1	2	1	1	1	Bargen (BE)	269	191	304	154	15
2	3*1*2*1*1*1	1486	2	3	1	2	1	1	1	Kirchdorf (BE)	227	227	251	114	15
2	3*1*2*1*1*1	1444	2	3	1	2	1	1	1	Cugy (FR)	217	254	292	112	15
2	3*1*2*1*1*1	1389	2	3	1	2	1	1	1	Unterlangenegg	247	248	301	131	15
2	3*1*2*1*1*1	1301	2	3	1	2	1	1	1	Ependes (FR)	314	330	315	75	15
2	3*1*2*1*1*1	1403	2	3	1	2	1	1	1	Gerzensee	214	247	309	141	15
2	3*1*2*1*1*1	1429	2	3	1	2	1	1	1	Zimmerwald	195	213	311	166	15
2	3*1*2*1*1*1	1564	2	3	1	2	1	1	1	Remaufens	218	216	220	90	15
2	3*1*2*1*1*1	1511	2	3	1	2	1	1	1	Cornol	193	228	243	133	15
2	3*1*2*1*1*1	1335	2	3	1	2	1	1	1	Arni (BE)	281	270	297	142	15
2	3*1*2*1*1*1	1308	2	3	1	2	1	1	1	Rechthalten	233	310	343	139	15
2	3*1*2*1*1*1	1410	2	3	1	2	1	1	1	Savagnier	263	267	293	80	15
2	3*1*2*1*1*1	1241	2	3	1	2	1	1	1	Hochwald	325	246	435	118	15
2	3*1*3*1*1*1	1214	2	3	1	3	1	1	1	St.Ursen	313	360	305	184	16
2	3*2*1*1*1*1	1300	2	3	2	1	1	1	1	Rochefort	259	296	346	135	16
2	3*2*1*1*1*1	1412	2	3	2	1	1	1	1	Villeret	207	226	315	153	16
2	3*2*1*1*1*1	1538	2	3	2	1	1	1	1	Saint-Ursanne	163	175	243	188	16
2	3*2*1*1*1*1	1340	2	3	2	1	1	1	1	Plasselb	242	289	348	101	16
2	3*2*1*2*1*1	1373	2	3	2	1	2	1	1	Kandergrund	191	308	323	123	16
2	3*2*1*2*1*1	1232	2	3	2	1	2	1	1	Kandersteg	248	286	402	201	16
2	3*2*2*1*1*1	1219	2	3	2	2	1	1	1	Sonvilier	258	309	389	202	3
2	3*2*2*1*1*1	1201	2	3	2	2	1	1	1	Travers	291	289	370	230	3
2	3*2*2*1*1*1	1208	2	3	2	2	1	1	1	Welschenrohr	294	264	345	268	3
2	3*2*2*1*1*1	1267	2	3	2	2	1	1	1	Trachselwald	335	271	329	165	3
2	3*2*2*1*1*1	1363	2	3	2	2	1	1	1	Seewen	243	261	311	143	3
2	3*2*2*1*1*1	1245	2	3	2	2	1	1	1	Glovelier	288	334	324	176	3
2	3*2*2*1*1*1	1446	2	3	2	2	1	1	1	Barschwil	226	221	292	133	3
2	3*2*2*1*1*1	1305	2	3	2	2	1	1	1	Les Bois	305	244	314	166	3
2	3*2*2*2*1*1	1313	2	3	2	2	2	1	1	Semsales	240	286	333	160	15
2	3*2*2*2*1*1	1500	2	3	2	2	2	1	1	Oberwil im Simmental	185	189	263	166	15
2	3*2*2*2*1*1	1513	2	3	2	2	2	1	1	Lauenen	206	214	231	143	15
2	3*2*2*2*1*1	1405	2	3	2	2	2	1	1	Schangnau	248	249	250	163	15
2	3*2*2*2*1*1	1239	2	3	2	2	2	1	1	Courtelary	298	239	389	201	15
2	3*2*2*2*1*1	1441	2	3	2	2	2	1	1	Darstetten	275	205	260	139	15
2	3*2*3*1*1*1	1326	2	3	2	3	1	1	1	La Sagne	237	254	300	206	1
2	3*3*1*2*1*1	1381	2	3	3	1	2	1	1	Innertkirchen	225	207	320	184	17
2	3*3*2*2*1*1	1404	2	3	3	2	2	1	1	Gsteig	217	267	266	161	17
2	4*1*1*1*1*1	996	2	4	1	1	1	1	1	Zaziwil	400	426	471	217	16
2	4*1*1*1*1*1	937	2	4	1	1	1	1	1	Corminboeuf	459	467	557	138	16
2	4*1*1*1*1*1	1096	2	4	1	1	1	1	1	Nuglar-St.Pantaleon	346	323	501	144	16
2	4*1*1*1*1*1	946	2	4	1	1	1	1	1	Fontainemelon	388	469	495	253	16
2	4*1*1*1*1*1	920	2	4	1	1	1	1	1	Neyruz (FR)	521	500	514	131	16
2	4*1*1*1*1*1	1049	2	4	1	1	1	1	1	Lommiswil	340	324	547	188	16
2	4*1*1*1*1*1	1008	2	4	1	1	1	1	1	Riedholz	336	386	520	247	16
2	4*1*1*1*1*1	918	2	4	1	1	1	1	1	Bevilard	410	358	569	329	16
2	4*1*1*1*1*1	959	2	4	1	1	1	1	1	Wynau	391	388	549	256	16
2	4*1*1*1*1*1	985	2	4	1	1	1	1	1	Auvernier	311	376	552	294	16
2	4*1*1*1*1*1	1172	2	4	1	1	1	1	1	Bellmund	321	309	434	157	16
2	4*1*1*1*1*1	1062	2	4	1	1	1	1	1	Rohrbach	306	396	408	254	16
2	4*1*1*1*1*1	1015	2	4	1	1	1	1	1	Grolley	429	475	443	126	16
2	4*1*1*1*1*1	1178	2	4	1	1	1	1	1	Avry-sur-Matran	344	358	420	93	16
2	4*1*1*1*1*1	1044	2	4	1	1	1	1	1	Les Geneveys-sur-Coffrane	339	443	454	173	16
2	4*1*1*1*1*1	936	2	4	1	1	1	1	1	Courtepin	445	548	469	164	16
2	4*1*1*1*1*1	1025	2	4	1	1	1	1	1	Fulenbach	363	400	510	177	16
2	4*1*1*1*1*1	958	2	4	1	1	1	1	1	Recherswil	390	373	610	213	16
2	4*1*1*1*1*1	1131	2	4	1	1	1	1	1	Rodersdorf	352	257	552	118	16
2	4*1*1*1*1*1	992	2	4	1	1	1	1	1	Gurmels	415	439	476	191	16
2	4*1*1*1*1*1	1114	2	4	1	1	1	1	1	Witterswil	335	298	500	157	16
2	4*1*1*1*1*1	957	2	4	1	1	1	1	1	Arch	415	428	554	191	16
2	4*1*1*1*1*1	1191	2	4	1	1	1	1	1	Harkingen	340	312	404	140	16
2	4*1*1*1*1*1	1117	2	4	1	1	1	1	1	Muhlethurnen	369	324	437	160	16
2	4*1*1*1*1*1	1042	2	4	1	1	1	1	1	Niederonz	336	413	464	197	16
2	4*1*1*1*1*1	1148	2	4	1	1	1	1	1	Starrkirch-Wil	257	342	456	198	16
2	4*1*1*1*1*1	965	2	4	1	1	1	1	1	Uttigen	382	464	556	172	16
2	4*1*1*1*1*1	922	2	4	1	1	1	1	1	Aegerten	365	395	670	233	16
2	4*1*1*1*1*1	1052	2	4	1	1	1	1	1	Giffers	360	410	438	185	16
2	4*1*1*1*1*1	909	2	4	1	1	1	1	1	Winznau	387	460	606	247	16
2	4*1*1*1*1*1	1140	2	4	1	1	1	1	1	Matran	397	343	409	112	16
2	4*1*1*1*1*1	1055	2	4	1	1	1	1	1	Dotzigen	368	337	503	183	16
2	4*1*1*1*1*2	1054	2	4	1	1	1	1	2	Lyssach	363	364	474	190	17
2	4*1*1*1*1*2	1016	2	4	1	1	1	1	2	Cornaux	377	422	509	165	17
2	4*1*1*1*1*2	1035	2	4	1	1	1	1	2	Gunzgen	362	445	479	142	17
2	4*1*2*1*1*1	929	2	4	1	2	1	1	1	Riaz	443	498	533	174	18
2	4*1*2*1*1*1	1152	2	4	1	2	1	1	1	Treyvaux	376	347	363	162	18
2	4*1*2*1*1*1	1083	2	4	1	2	1	1	1	Attiswil	301	328	464	241	18
2	4*1*2*1*1*1	991	2	4	1	2	1	1	1	Dombresson	477	469	396	179	18
2	4*1*2*1*1*1	1077	2	4	1	2	1	1	1	Les Breuleux	334	368	395	250	18
2	4*1*2*1*1*1	1021	2	4	1	2	1	1	1	Seeberg	393	397	451	214	18
2	4*1*2*1*1*1	1116	2	4	1	2	1	1	1	Montagny (FR)	335	363	402	190	18
2	4*1*2*1*1*1	1017	2	4	1	2	1	1	1	Buchholterberg	414	394	440	225	18
2	4*1*2*1*1*1	1030	2	4	1	2	1	1	1	Eriswil	364	375	426	274	18
2	4*1*2*1*1*1	1012	2	4	1	2	1	1	1	Ersigen	378	367	489	249	18
2	4*1*2*1*1*1	945	2	4	1	2	1	1	1	Fraubrunnen	440	461	533	173	18
2	4*1*2*1*1*1	1159	2	4	1	2	1	1	1	Saint-Aubin (FR)	360	355	390	134	18
2	4*1*2*1*1*1	1103	2	4	1	2	1	1	1	Linden	337	344	388	238	18
2	4*1*2*1*1*1	1164	2	4	1	2	1	1	1	Misery-Courtion	339	350	376	167	18
2	4*1*2*1*1*1	981	2	4	1	2	1	1	1	Alle	406	384	503	249	18
2	4*1*2*1*1*1	1089	2	4	1	2	1	1	1	Niederwichtrach	337	378	473	134	18
2	4*1*2*1*1*1	925	2	4	1	2	1	1	1	Bas-Vully	337	518	561	240	18
2	4*1*2*1*1*1	982	2	4	1	2	1	1	1	Courfaivre	416	396	506	219	18
2	4*1*2*1*1*1	1149	2	4	1	2	1	1	1	Develier	341	368	394	150	18
2	4*1*2*1*1*1	917	2	4	1	2	1	1	1	Melchnau	436	395	504	334	18
2	4*1*2*1*1*1	1066	2	4	1	2	1	1	1	Boncourt	265	313	445	335	18
2	4*1*2*1*1*1	948	2	4	1	2	1	1	1	Chezard-Saint-Martin	455	412	542	192	18
2	4*1*2*1*1*1	924	2	4	1	2	1	1	1	Vuadens	477	459	459	262	18
2	4*1*2*1*1*1	1046	2	4	1	2	1	1	1	Oberbipp	389	392	443	183	18
2	4*1*2*1*1*1	1151	2	4	1	2	1	1	1	Fontenais	312	316	405	216	18
2	4*1*2*1*1*1	1139	2	4	1	2	1	1	1	Ferenbalm	298	358	439	167	18
2	4*1*2*1*1*1	1175	2	4	1	2	1	1	1	Radelfingen	336	306	388	187	18
2	4*1*2*1*1*1	1014	2	4	1	2	1	1	1	Kallnach	382	409	456	228	18
2	4*1*2*1*1*1	940	2	4	1	2	1	1	1	Kestenholz	421	496	497	203	18
2	4*1*2*1*1*1	1125	2	4	1	2	1	1	1	Frauenkappelen	351	354	432	143	18
2	4*1*2*1*1*1	1179	2	4	1	2	1	1	1	Affoltern im Emmental	318	337	345	212	18
2	4*1*2*1*1*1	1189	2	4	1	2	1	1	1	Wyssachen	331	287	348	232	18
2	4*1*2*1*1*1	1112	2	4	1	2	1	1	1	Les Ponts-de-Martel	350	341	350	256	18
2	4*2*1*1*1*1	1162	2	4	2	1	1	1	1	Orvin	298	294	379	264	15
2	4*2*1*1*1*1	1074	2	4	2	1	1	1	1	Court	327	323	434	265	15
2	4*2*1*1*1*1	1043	2	4	2	1	1	1	1	Ruttenen	308	326	553	223	15
2	4*2*1*1*1*1	941	2	4	2	1	1	1	1	Oberdorf (SO)	383	373	597	259	15
2	4*2*1*1*1*1	919	2	4	2	1	1	1	1	Sonceboz-Sombeval	428	459	544	235	15
2	4*2*1*1*1*2	1081	2	4	2	1	1	1	2	Pery	304	323	492	216	5
2	4*2*1*2*1*1	1132	2	4	2	1	2	1	1	Beatenberg	289	301	421	268	16
2	4*2*2*1*1*1	970	2	4	2	2	1	1	1	Trubschachen	411	433	447	271	18
2	4*2*2*1*1*1	971	2	4	2	2	1	1	1	Le Noirmont	401	397	525	238	18
2	4*2*2*1*1*1	943	2	4	2	2	1	1	1	Vicques	438	475	495	200	18
2	4*2*2*1*1*1	1104	2	4	2	2	1	1	1	Matzendorf	396	330	401	178	18
2	4*2*2*1*1*1	1079	2	4	2	2	1	1	1	Bowil	380	376	390	193	18
2	4*2*2*1*1*1	1156	2	4	2	2	1	1	1	Kleinlutzel	292	297	429	225	18
2	4*2*2*1*1*1	1194	2	4	2	2	1	1	1	Blumenstein	309	258	421	204	18
2	4*2*2*1*1*1	927	2	4	2	2	1	1	1	Laupersdorf	460	432	503	256	18
2	4*2*2*1*1*1	1092	2	4	2	2	1	1	1	La Roche	361	391	358	208	18
2	4*2*2*1*1*1	1005	2	4	2	2	1	1	1	Corgemont	364	373	472	284	18
2	4*2*2*2*1*1	978	2	4	2	2	2	1	1	Gruyeres	459	414	436	237	17
2	4*2*2*2*1*1	1133	2	4	2	2	2	1	1	Hasliberg	407	296	395	178	17
2	4*2*3*1*1*1	980	2	4	2	3	1	1	1	Heimiswil	362	448	463	270	3
2	4*3*2*2*1*1	935	2	4	3	2	2	1	1	Ruschegg	443	365	542	278	1
2	4*3*2*3*1*1	966	2	4	3	2	3	1	1	Charmey	409	404	467	294	12
2	4*3*2*3*1*1	1031	2	4	3	2	3	1	1	Boltigen	400	319	429	288	12
2	4*3*2*3*1*1	1057	2	4	3	2	3	1	1	St.Stephan	392	365	405	219	12
2	4*3*3*1*1*1	1138	2	4	3	3	1	1	1	Rothenbach im Emmental	374	357	330	201	17
2	4*3*3*2*1*1	999	2	4	3	3	2	1	1	Trub	438	373	434	261	12
2	4*3*3*2*1*1	923	2	4	3	3	2	1	1	Guggisberg	463	404	493	300	12
2	5*1*1*1*1*1	819	2	5	1	1	1	1	1	Obergosgen	492	534	685	230	18
2	5*1*1*1*1*1	780	2	5	1	1	1	1	1	Broc	513	566	627	362	18
2	5*1*1*1*1*1	735	2	5	1	1	1	1	1	Worben	463	541	746	449	18
2	5*1*1*1*1*1	777	2	5	1	1	1	1	1	Seftigen	505	578	708	285	18
2	5*1*1*1*1*1	683	2	5	1	1	1	1	1	Oberwichtrach	609	686	818	264	18
2	5*1*1*1*1*1	654	2	5	1	1	1	1	1	Orpund	530	654	916	402	18
2	5*1*1*1*1*1	672	2	5	1	1	1	1	1	Saint-Aubin-Sauges	565	620	828	413	18
2	5*1*1*1*1*1	882	2	5	1	1	1	1	1	Safnern	441	435	645	258	18
2	5*1*1*1*1*1	674	2	5	1	1	1	1	1	Reconvilier	539	622	758	498	18
2	5*1*1*1*1*1	684	2	5	1	1	1	1	1	Evilard	477	499	909	491	18
2	5*1*1*1*1*1	693	2	5	1	1	1	1	1	Lohn-Ammannsegg	554	568	848	369	18
2	5*1*1*1*1*1	850	2	5	1	1	1	1	1	Malleray	445	487	634	288	18
2	5*1*1*1*1*1	839	2	5	1	1	1	1	1	Wangen an der Aare	453	534	592	310	18
2	5*1*1*1*1*1	696	2	5	1	1	1	1	1	Lotzwil	536	661	700	437	18
2	5*1*1*1*1*1	768	2	5	1	1	1	1	1	Rudtligen-Alchenfluh	516	631	692	255	18
2	5*1*1*1*1*1	745	2	5	1	1	1	1	1	Oberhofen am Thunersee	347	472	846	514	18
2	5*1*1*1*1*1	789	2	5	1	1	1	1	1	Granges-Paccot	524	799	551	168	18
2	5*1*1*1*1*1	660	2	5	1	1	1	1	1	Kappel (SO)	615	689	874	308	18
2	5*1*1*1*1*1	666	2	5	1	1	1	1	1	Tauffelen	543	586	931	377	18
2	5*1*1*1*1*1	727	2	5	1	1	1	1	1	Toffen	526	609	816	272	18
2	5*1*1*1*1*1	854	2	5	1	1	1	1	1	Oberbuchsiten	485	568	563	225	18
2	5*1*1*1*1*1	731	2	5	1	1	1	1	1	Belfaux	604	700	669	241	18
2	5*1*1*1*1*1	883	2	5	1	1	1	1	1	Bole	383	467	609	319	18
2	5*1*1*1*1*1	679	2	5	1	1	1	1	1	Gretzenbach	693	631	810	259	18
2	5*1*1*1*1*1	876	2	5	1	1	1	1	1	Biglen	453	522	544	271	18
2	5*1*1*1*1*1	829	2	5	1	1	1	1	1	Cernier	471	496	647	307	18
2	5*1*1*1*1*1	838	2	5	1	1	1	1	1	Busswil bei Buren	512	540	642	197	18
2	5*1*1*1*1*1	740	2	5	1	1	1	1	1	Niedererlinsbach	524	575	671	421	18
2	5*1*1*1*1*1	848	2	5	1	1	1	1	1	Busserach	446	557	589	273	18
2	5*1*1*1*1*2	711	2	5	1	1	1	1	2	Givisiez	535	905	622	229	5
2	5*1*1*1*1*2	828	2	5	1	1	1	1	2	Cressier (NE)	506	566	585	266	5
2	5*1*1*1*1*2	681	2	5	1	1	1	1	2	Studen	568	687	901	231	5
2	5*1*1*1*1*2	872	2	5	1	1	1	1	2	Neuendorf	509	550	549	188	5
2	5*1*1*1*1*2	676	2	5	1	1	1	1	2	Wiedlisbach	515	651	727	521	5
2	5*1*2*1*1*1	806	2	5	1	2	1	1	1	Hindelbank	469	583	689	259	18
2	5*1*2*1*1*1	737	2	5	1	2	1	1	1	Domdidier	599	674	649	274	18
2	5*1*2*1*1*1	803	2	5	1	2	1	1	1	Deitingen	509	505	698	299	18
2	5*1*2*1*1*1	885	2	5	1	2	1	1	1	Farvagny	552	551	493	179	18
2	5*1*2*1*1*1	781	2	5	1	2	1	1	1	Koppigen	552	505	675	334	18
2	5*1*2*1*1*1	661	2	5	1	2	1	1	1	Meikirch	640	643	882	317	18
2	5*1*2*1*1*1	750	2	5	1	2	1	1	1	Riggisberg	496	532	714	420	18
2	5*1*2*1*1*1	840	2	5	1	2	1	1	1	Thierachern	454	517	681	236	18
2	5*1*2*1*1*1	655	2	5	1	2	1	1	1	Rubigen	522	813	880	287	18
2	5*1*2*1*1*1	744	2	5	1	2	1	1	1	Courtetelle	585	634	677	284	18
2	5*1*2*1*1*1	721	2	5	1	2	1	1	1	Attalens	650	644	681	277	18
2	5*1*2*1*1*1	821	2	5	1	2	1	1	1	Wolfwil	483	478	640	338	18
2	5*1*2*1*1*1	802	2	5	1	2	1	1	1	Madiswil	476	605	594	340	18
2	5*1*2*1*1*1	853	2	5	1	2	1	1	1	Nunningen	493	482	595	273	18
2	5*1*2*1*1*1	754	2	5	1	2	1	1	1	Saignelegier	564	582	617	382	18
2	5*1*2*1*1*2	667	2	5	1	2	1	1	2	Courrendlin	632	728	750	325	1
2	5*1*3*1*1*1	808	2	5	1	3	1	1	1	Rapperswil (BE)	502	532	656	300	12
2	5*1*3*1*1*1	842	2	5	1	3	1	1	1	Alterswil	492	552	581	256	12
2	5*1*3*1*1*1	827	2	5	1	3	1	1	1	St.Antoni	489	575	670	190	12
2	5*1*3*1*1*1	719	2	5	1	3	1	1	1	Ruderswil	593	644	669	352	12
2	5*1*3*1*1*1	763	2	5	1	3	1	1	1	Ueberstorf	505	631	727	252	12
2	5*2*1*1*1*1	742	2	5	2	1	1	1	1	Bonigen	517	557	705	403	17
2	5*2*1*1*1*1	724	2	5	2	1	1	1	1	Wilderswil	559	657	676	346	17
2	5*2*2*1*1*1	816	2	5	2	2	1	1	1	Walkringen	508	532	591	325	16
2	5*2*2*1*1*1	662	2	5	2	2	1	1	1	Krauchthal	617	832	774	257	16
2	5*2*2*1*1*1	783	2	5	2	2	1	1	1	Courgenay	500	508	670	384	16
2	5*2*2*1*1*1	884	2	5	2	2	1	1	1	Gorgier	410	454	599	312	16
2	5*2*2*1*1*2	701	2	5	2	2	1	1	2	Wimmis	595	616	740	363	17
2	5*2*2*2*1*1	866	2	5	2	2	2	1	1	Erlenbach im Simmental	486	440	550	326	17
2	5*2*2*2*1*1	799	2	5	2	2	2	1	1	Aeschi bei Spiez	609	523	577	316	17
2	5*2*3*1*1*1	820	2	5	2	3	1	1	1	Rueggisberg	509	498	608	324	17
2	5*2*3*1*1*1	791	2	5	2	3	1	1	1	Wynigen	536	572	600	329	17
2	5*3*2*3*1*1	822	2	5	3	2	3	1	1	Plaffeien	492	578	599	269	12
2	5*3*2*3*2*1	694	2	5	3	2	3	2	1	Lenk	581	619	738	399	17
2	5*3*3*2*2*1	656	2	5	3	3	2	2	1	Eggiwil	729	633	740	399	18
2	5*3*3*3*1*1	788	2	5	3	3	3	1	1	Diemtigen	541	526	655	332	5
2	6*1*1*1*1*1	578	2	6	1	1	1	1	1	Stettlen	688	776	1025	344	17
2	6*1*1*1*1*1	563	2	6	1	1	1	1	1	Oberdiessbach	763	756	913	484	17
2	6*1*1*1*1*1	647	2	6	1	1	1	1	1	Ringgenberg (BE)	593	688	783	490	17
2	6*1*1*1*1*1	490	2	6	1	1	1	1	1	La Tour-de-Treme	845	1065	979	414	17
2	6*1*1*1*1*1	588	2	6	1	1	1	1	1	Laupen	659	743	963	431	17
2	6*1*1*1*1*1	521	2	6	1	1	1	1	1	Saint-Blaise	675	869	1035	538	17
2	6*1*1*1*1*1	608	2	6	1	1	1	1	1	Hofstetten-Fluh	692	679	1053	293	17
2	6*1*1*1*1*1	633	2	6	1	1	1	1	1	Subingen	699	822	799	305	17
2	6*1*1*1*1*1	510	2	6	1	1	1	1	1	Grosshochstetten	845	829	1053	469	17
2	6*1*1*1*1*1	629	2	6	1	1	1	1	1	Hauterive	528	815	909	385	17
2	6*1*1*1*1*1	477	2	6	1	1	1	1	1	Langendorf	702	903	1093	702	17
2	6*1*1*1*1*1	499	2	6	1	1	1	1	1	Ipsach	700	875	1261	430	17
2	6*1*1*1*1*1	587	2	6	1	1	1	1	1	Port	568	670	1057	504	17
2	6*1*1*1*1*2	495	2	6	1	1	1	1	2	Pieterlen	740	804	1140	598	16
2	6*1*1*1*1*2	638	2	6	1	1	1	1	2	Daniken	577	797	910	318	16
2	6*1*1*1*1*2	572	2	6	1	1	1	1	2	Egerkingen	684	905	910	385	16
2	6*1*1*1*1*2	501	2	6	1	1	1	1	2	Breitenbach	809	896	1060	495	16
2	6*1*1*1*1*2	523	2	6	1	1	1	1	2	Luterbach	691	883	1065	473	16
2	6*1*2*1*1*1	561	2	6	1	2	1	1	1	Ruegsau	715	794	901	525	17
2	6*1*2*1*1*1	603	2	6	1	2	1	1	1	Kirchlindach	588	673	1055	420	17
2	6*1*2*1*1*1	632	2	6	1	2	1	1	1	Tafers	610	730	862	425	17
2	6*1*2*1*1*1	555	2	6	1	2	1	1	1	Thunstetten	750	816	957	434	17
2	6*1*2*1*1*1	528	2	6	1	2	1	1	1	Buren an der Aare	692	843	1039	503	17
2	6*1*2*1*1*1	614	2	6	1	2	1	1	1	Batterkinden	740	662	987	311	17
2	6*1*2*1*1*1	586	2	6	1	2	1	1	1	Grossaffoltern	713	738	962	387	17
2	6*1*2*1*1*1	602	2	6	1	2	1	1	1	Oberburg	637	792	891	420	17
2	6*1*2*1*1*1	496	2	6	1	2	1	1	1	Schmitten (FR)	836	1005	1034	405	17
2	6*1*3*1*1*1	520	2	6	1	3	1	1	1	Bosingen	917	882	1056	262	17
2	6*1*3*1*1*1	559	2	6	1	3	1	1	1	Ins	732	829	861	525	17
2	6*2*2*1*1*1	479	2	6	2	2	1	1	1	Tavannes	818	966	1006	583	17
2	6*2*2*1*1*1	613	2	6	2	2	1	1	1	Couvet	627	673	849	554	17
2	6*2*2*1*1*1	596	2	6	2	2	1	1	1	Wattenwil	727	743	811	489	17
2	6*2*2*1*1*1	583	2	6	2	2	1	1	1	Selzach	654	717	986	453	17
2	6*2*2*1*1*1	604	2	6	2	2	1	1	1	Courroux	706	793	912	322	17
2	6*2*2*1*2*1	493	2	6	2	2	1	2	1	Bassecourt	845	813	1092	533	17
2	6*2*2*2*2*1	556	2	6	2	2	2	2	1	Brienz (BE)	754	754	920	528	17
2	6*2*3*1*1*1	486	2	6	2	3	1	1	1	Schupfen	844	967	1096	411	3
2	6*2*3*1*1*1	573	2	6	2	3	1	1	1	Signau	777	845	845	411	3
2	6*2*3*1*1*1	607	2	6	2	3	1	1	1	Muhleberg	588	790	1014	330	3
2	6*2*3*1*1*1	618	2	6	2	3	1	1	1	Lauperswil	703	733	816	429	3
2	6*2*3*1*1*1	558	2	6	2	3	1	1	1	Hasle bei Burgdorf	723	836	896	493	3
2	6*2*3*1*1*1	515	2	6	2	3	1	1	1	Seedorf (BE)	701	815	1042	586	3
2	6*2*3*2*1*1	648	2	6	2	3	2	1	1	Mumliswil-Ramiswil	710	667	760	416	7
2	6*3*2*3*1*1	549	2	6	3	2	3	1	1	Zweisimmen	643	695	1005	627	17
2	6*3*2*3*2*1	565	2	6	3	2	3	2	1	Lauterbrunnen	653	838	877	546	17
2	6*3*3*3*2*1	484	2	6	3	3	3	2	1	Reichenbach im Kandertal	862	851	1038	574	4
2	7*1*1*1*1*1	350	2	7	1	1	1	1	1	Lengnau (BE)	939	1103	1578	839	2
2	7*1*1*1*1*1	431	2	7	1	1	1	1	1	Niedergosgen	933	1067	1187	588	2
2	7*1*1*1*1*1	458	2	7	1	1	1	1	1	Moosseedorf	843	1101	1301	339	2
2	7*1*1*1*1*1	433	2	7	1	1	1	1	1	Fleurier	945	920	1131	765	2
2	7*1*1*1*1*1	411	2	7	1	1	1	1	1	Corcelles-Cormondreche	923	1035	1237	719	2
2	7*1*1*1*1*1	439	2	7	1	1	1	1	1	Kehrsatz	863	1030	1288	529	2
2	7*1*1*1*1*1	426	2	7	1	1	1	1	1	Bremgarten bei Bern	828	835	1474	665	2
2	7*1*1*1*1*1	471	2	7	1	1	1	1	1	La Neuveville	826	877	1090	652	2
