id	X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	domainvalue
Corzoneso	2	2	1	1	1	1	107	119	130	150	7
Auswil	2	1	2	1	1	1	145	132	151	77	2
Saint-Martin (FR)	2	1	1	1	1	1	168	141	136	60	2
Falera	2	1	2	2	1	1	121	122	189	72	5
Villars-Burquin	2	1	1	1	1	1	125	100	187	92	1
Montsevelier	2	1	1	1	1	1	122	137	161	83	2
Lechelles	2	1	2	1	1	1	133	146	155	69	2
Eriz	2	2	1	2	1	1	136	125	161	80	2
Rossemaison	2	1	1	1	1	1	129	121	186	65	2
Besazio	2	1	1	1	1	1	105	113	203	80	7
Bonnefontaine	2	1	1	1	1	1	128	154	150	68	2
Herbligen	2	1	1	1	1	1	132	134	157	77	2
Beggingen	2	1	2	1	1	1	163	119	157	61	5
Eischoll	2	2	1	1	1	1	123	126	154	97	1
Soyhieres	2	1	1	1	1	1	158	130	142	70	2
Torbel	2	2	1	1	1	1	137	112	157	92	1
Valeyres-sous-Rances	2	1	2	1	1	1	154	132	155	56	1
Cevio	2	2	1	1	1	1	93	107	165	132	7
Oberhof	2	1	2	1	1	1	151	136	140	69	3
Lopagno	2	1	1	1	1	1	95	140	193	68	7
Besenburen	2	1	1	1	1	1	150	157	145	44	3
Vaglio	2	1	1	1	1	1	96	153	178	69	7
Essertines-sur-Rolle	2	1	2	1	1	1	133	141	169	53	1
Allmendingen	2	1	1	1	1	1	101	116	210	68	2
Anwil	2	1	1	1	1	1	152	132	138	73	3
Grindel	2	1	1	1	1	1	134	128	156	76	2
Arboldswil	2	1	1	1	1	1	133	126	160	74	3
Avegno	2	2	1	1	1	1	118	131	172	72	7
Luscherz	2	1	1	1	1	1	128	137	146	81	2
Dozwil	2	1	1	1	1	1	147	119	157	69	5
Mirchel	2	1	1	1	1	1	121	138	165	67	2
Montevraz	2	1	1	1	1	1	136	173	150	32	2
Grengiols	2	2	1	2	1	1	139	136	118	98	1
Iragna	2	2	1	1	1	1	102	157	160	72	7
Chables	2	1	1	1	1	1	129	140	149	73	2
Ligerz	2	1	1	1	1	1	94	103	199	94	2
Bolken	2	1	1	1	1	1	144	147	156	42	2
Pianezzo	2	2	1	1	1	1	103	122	174	90	7
La Heutte	2	1	1	1	1	1	105	142	166	75	2
Wiler (Lotschen)	2	1	1	1	1	1	105	177	140	66	1
Ponthaux	2	1	2	1	1	1	145	153	145	45	2
Collonges	2	2	1	1	1	1	119	129	165	75	1
Aquila	2	2	1	2	1	1	108	110	153	116	7
Regensberg	2	1	1	1	1	1	116	149	172	50	4
Salorino	2	1	1	1	1	1	102	106	195	84	7
Brenzikofen	2	1	1	1	1	1	136	127	157	65	2
Montfaucon	2	1	2	1	1	1	122	135	159	69	2
Lantsch/Lenz	2	2	1	1	1	1	110	112	152	111	5
Oberried am Brienzersee	2	2	1	2	1	1	107	127	160	91	2
Homberg	2	1	2	1	1	1	139	133	138	75	2
Kanerkinden	2	1	1	1	1	1	111	109	191	73	3
Preonzo	2	2	1	1	1	1	117	137	173	57	7
Brione sopra Minusio	2	1	1	1	1	1	71	110	200	103	7
Albligen	2	1	1	1	1	1	128	145	147	63	2
Trimstein	2	1	1	1	1	1	137	130	158	57	2
Oberlangenegg	2	1	2	1	1	1	136	113	155	78	2
Fraschels	2	1	1	1	1	1	137	135	143	66	2
Nennigkofen	2	1	1	1	1	1	135	113	156	76	2
Morlon	2	1	1	1	1	1	126	130	158	66	2
Onnens (FR)	2	1	1	1	1	1	151	149	143	35	2
Gsteigwiler	2	1	1	1	1	1	165	118	125	69	2
Perrefitte	2	1	1	1	1	1	109	114	169	84	2
Bettenhausen	2	1	1	1	1	1	127	119	164	65	2
Zuzwil (BE)	2	1	1	1	1	1	111	110	175	78	2
Cama	2	2	1	1	1	1	84	147	165	78	5
Montmollin	2	1	1	1	1	1	108	150	159	56	2
Mannens-Grandsivaz	2	1	1	1	1	1	131	146	138	57	2
Noreaz	2	1	2	1	1	1	143	130	145	54	2
Medel (Lucmagn)	2	3	1	2	1	1	121	100	114	135	5
Oberflachs	2	1	1	1	1	1	141	116	142	69	3
Cavergno	2	2	1	1	1	1	118	116	141	93	7
Veysonnaz	2	1	1	1	1	1	104	134	156	73	1
Villa Luganese	2	1	1	1	1	1	93	135	169	70	7
Noiraigue	2	1	1	1	1	1	126	121	151	68	2
Brunegg	2	1	1	1	1	1	106	152	156	52	3
Filisur	2	3	1	2	1	1	117	117	161	71	5
Wassen	2	2	1	2	1	1	88	105	151	121	6
Hauteville	2	1	1	1	1	1	129	141	130	64	2
Bratsch	2	1	1	1	1	1	106	148	145	65	1
Vauderens	2	1	1	1	1	1	146	130	140	46	2
Villarimboud	2	1	2	1	1	1	147	123	134	57	2
Rueun	2	1	1	1	1	1	119	132	128	81	5
Pont-la-Ville	2	1	1	1	1	1	132	145	129	53	2
Zumholz	2	1	1	1	1	1	153	147	124	35	2
Enney	2	1	1	1	1	1	109	140	150	60	2
Schonengrund	2	1	1	1	1	1	141	117	142	59	5
Mathod	2	1	2	1	1	1	140	142	124	53	1
Treycovagnes	2	1	1	1	1	1	152	131	145	30	1
Colombier (VD)	2	1	2	1	1	1	137	117	152	50	1
Buix	2	1	1	1	1	1	102	117	145	92	2
Munster (VS)	2	2	1	2	1	1	106	107	142	100	1
Rumisberg	2	1	1	1	1	1	109	117	161	68	2
Brusino Arsizio	2	1	1	1	1	1	97	123	151	83	7
Villarepos	2	1	1	1	1	1	112	126	141	74	2
Heimenhausen	2	1	1	1	1	1	134	131	119	69	2
Corban	2	1	2	1	1	1	132	113	143	64	2
Vissoie	2	1	1	1	1	1	127	123	145	56	1
Chavannes-des-Bois	2	1	1	1	1	1	137	104	184	25	1
Betten	2	1	1	1	1	1	81	135	162	71	1
Rumligen	2	1	1	1	1	1	126	118	142	62	2
Zeglingen	2	1	2	1	1	1	101	108	150	87	3
Alpthal	2	2	2	1	1	1	128	131	106	80	6
Kernenried	2	1	1	1	1	1	103	114	157	71	2
Lusslingen	2	1	1	1	1	1	98	114	141	92	2
Vauffelin	2	1	1	1	1	1	99	109	163	74	2
Ruti (GL)	2	1	1	1	1	1	133	138	119	54	5
Hamikon	2	1	1	1	1	1	147	122	141	34	6
Ruti bei Riggisberg	2	2	2	1	1	1	141	118	111	74	2
Leimiswil	2	1	1	1	1	1	112	104	158	70	2
Vucherens	2	1	1	1	1	1	111	125	145	63	1
Muhlehorn	2	1	1	1	1	1	99	115	153	74	5
Romanel-sur-Morges	2	1	1	1	1	1	129	122	147	43	1
Lampenberg	2	1	1	1	1	1	115	92	165	69	3
Vella	2	1	1	1	1	1	117	105	146	73	5
Ramosch	2	3	2	3	1	1	118	91	137	94	5
Muswangen	2	1	1	1	1	1	152	129	120	38	6
Verossaz	2	2	1	1	1	1	111	116	140	72	1
Montherod	2	1	1	1	1	1	115	132	142	50	1
Vulliens	2	1	2	1	1	1	140	103	137	58	1
Schwarzhausern	2	1	1	1	1	1	96	111	152	79	2
Vaulion	2	2	1	1	1	1	123	88	145	81	1
Rohrbachgraben	2	1	2	1	1	1	135	111	111	79	2
Romainmotier-Envy	2	1	1	1	1	1	99	99	149	88	1
Truttikon	2	1	1	1	1	1	129	118	138	50	4
Obstalden	2	2	1	2	1	1	102	108	151	73	5
Kaiserstuhl	2	1	1	1	1	1	99	112	164	59	3
Munchenwiler	2	1	1	1	1	1	119	104	151	60	2
Iseltwald	2	2	1	2	1	1	99	117	136	82	2
Buren zum Hof	2	1	1	1	1	1	112	124	143	52	2
Murist	2	1	2	1	1	1	119	111	131	70	2
Muriaux	2	1	2	1	1	1	115	106	149	60	2
Lossy-Formangueires	2	1	1	1	1	1	138	137	121	33	2
Vicosoprano	2	2	1	1	1	1	115	94	143	77	5
Bellwald	2	1	1	1	1	1	110	113	133	71	1
Oulens-sous-Echallens	2	1	2	1	1	1	123	104	146	54	1
Unterbach	2	2	1	1	1	1	99	106	148	73	1
Raperswilen	2	1	2	1	1	1	135	111	125	55	5
Charmoille	2	1	1	1	1	1	78	72	127	149	2
Avry-devant-Pont	2	1	1	1	1	1	106	131	140	47	2
Dongio	2	2	1	1	1	1	85	117	130	91	7
Rothenbrunnen	2	1	1	1	1	1	125	108	153	36	5
Arosio	2	1	1	1	1	1	71	140	144	67	7
Fey	2	1	2	1	1	1	100	119	140	63	1
Miecourt	2	1	2	1	1	1	114	111	131	66	2
Scheuren	2	1	1	1	1	1	118	105	142	56	2
Wisen (SO)	2	1	1	1	1	1	117	111	138	54	2
Hofstetten bei Elgg	2	1	2	1	1	1	127	110	124	58	4
Diesse	2	1	1	1	1	1	118	103	138	60	2
Rances	2	1	2	1	1	1	105	100	152	62	1
Vuiteboeuf	2	1	1	1	1	1	130	140	110	37	1
Delley	2	1	1	1	1	1	97	103	149	65	2
Dully	2	1	1	1	1	1	93	118	151	52	1
Iffwil	2	1	1	1	1	1	97	119	137	60	2
Castrisch	2	1	1	1	1	1	119	98	127	68	5
Corcelles-le-Jorat	2	1	2	1	1	1	96	108	142	66	1
Finsterhennen	2	1	1	1	1	1	103	102	147	59	2
Saint-Cierges	2	1	2	1	1	1	116	111	129	55	1
Merzligen	2	1	1	1	1	1	96	94	164	57	2
Kriechenwil	2	1	1	1	1	1	88	86	150	86	2
Guttet-Feschel	2	1	1	1	1	1	112	100	115	83	1
Montet (Broye)	2	1	1	1	1	1	80	158	124	48	2
Paspels	2	1	1	1	1	1	120	91	138	60	5
Leimbach (AG)	2	1	1	1	1	1	97	107	141	64	3
Humlikon	2	1	1	1	1	1	107	100	158	43	4
Pleigne	2	2	2	1	1	1	119	105	138	46	2
Braunwald	2	1	1	1	1	1	78	115	136	79	5
Porsel	2	1	1	1	1	1	120	112	120	55	2
Islisberg	2	1	1	1	1	1	106	127	135	37	3
Oltingen	2	1	2	1	1	1	97	109	138	61	3
Ebersecken	2	1	2	1	1	1	130	123	101	50	6
Grimentz	2	1	1	2	1	1	121	96	125	62	1
Montcherand	2	1	1	1	1	1	120	111	127	46	1
Icogne	2	2	1	1	1	1	77	89	154	84	1
Randa	2	1	1	1	1	1	112	123	118	51	1
Alvaneu	2	2	1	2	1	1	88	89	133	93	5
Massonnens	2	1	1	1	1	1	139	99	119	46	2
Chironico	2	3	1	2	1	1	91	88	137	87	7
Vullierens	2	1	2	1	1	1	108	111	117	66	1
Ardez	2	2	1	2	1	1	94	95	132	80	5
Agra	2	1	1	1	1	1	96	105	147	53	7
Valangin	2	1	1	1	1	1	86	134	115	65	2
Salvenach	2	1	1	1	1	1	102	105	133	60	2
Courchapoix	2	1	1	1	1	1	111	113	125	50	2
Lumbrein	2	2	1	2	1	1	106	78	120	95	5
Monthal	2	1	1	1	1	1	104	90	169	35	3
Obersteckholz	2	1	1	1	1	1	77	97	136	88	2
Stein (SG)	2	1	1	1	1	1	117	90	132	59	5
Hofen	2	1	1	1	1	1	117	107	129	45	2
La Chaux-du-Milieu	2	2	2	1	1	1	110	95	139	54	2
Prato (Leventina)	2	2	1	1	1	1	81	108	137	71	7
Oberhallau	2	1	2	1	1	1	118	105	120	54	5
Onnens (VD)	2	1	1	1	1	1	99	123	124	51	1
Saas Almagell	2	1	1	2	1	1	102	110	116	69	1
Saas Balen	2	2	1	1	1	1	103	100	126	68	1
Kyburg	2	1	1	1	1	1	104	128	127	37	4
Cuarnens	2	1	2	1	1	1	116	100	121	58	1
Jeuss	2	1	1	1	1	1	108	120	107	60	2
Treiten	2	1	1	1	1	1	102	96	130	67	2
Schwandi	2	1	1	1	1	1	106	74	133	82	5
Villiers	2	2	1	1	1	1	126	109	131	28	2
Aumont	2	1	1	1	1	1	95	108	137	53	2
Plagne	2	1	1	1	1	1	100	91	132	70	2
Tremona	2	1	1	1	1	1	95	100	137	61	7
Russin	2	1	1	1	1	1	100	101	143	48	1
Tschlin	2	3	2	2	1	1	80	101	124	87	5
Le Cret	2	1	2	1	1	1	102	113	115	62	2
Allaman	2	1	1	1	1	1	93	107	142	50	1
Sigirino	2	2	1	1	1	1	83	129	127	51	7
Freimettigen	2	1	1	1	1	1	114	111	129	36	2
Movelier	2	1	1	1	1	1	98	94	138	60	2
Signy-Avenex	2	1	1	1	1	1	88	120	138	44	1
Buhl	2	1	1	1	1	1	82	102	148	57	2
Pailly	2	1	2	1	1	1	102	113	125	49	1
Kottwil	2	1	2	1	1	1	130	136	77	43	6
Fahy	2	1	2	1	1	1	102	83	136	65	2
Ernen	2	1	1	1	1	1	102	95	121	67	1
Chevroux	2	1	1	1	1	1	111	93	121	58	1
Waltensburg/Vuorz	2	2	1	2	1	1	111	80	107	85	5
Nax	2	2	1	2	1	1	77	71	159	76	1
Wangenried	2	1	1	1	1	1	88	102	132	60	2
Eggerberg	2	1	1	1	1	1	105	100	122	55	1
Matt	2	2	1	2	1	1	114	89	124	54	5
Saint-Saphorin-sur-Morges	2	1	1	1	1	1	123	125	92	41	1
Titterten	2	1	1	1	1	1	91	84	140	65	3
Bleiken bei Oberdiessbach	2	1	1	1	1	1	124	113	102	39	2
Chiggiogna	2	1	1	1	1	1	87	95	120	76	7
Chatillon (JU)	2	1	1	1	1	1	129	88	104	57	2
Villargiroud	2	1	1	1	1	1	133	108	96	40	2
Fanas	2	2	1	2	1	1	89	87	131	70	5
Hemishofen	2	1	1	1	1	1	99	101	120	57	5
Englisberg	2	1	1	1	1	1	56	59	74	188	2
Olsberg	2	1	1	1	1	1	109	80	152	34	3
Buchs (LU)	2	1	1	1	1	1	123	110	87	54	6
Belpberg	2	1	1	1	1	1	72	108	125	68	2
Ropraz	2	1	1	1	1	1	97	101	116	59	1
Montpreveyres	2	1	1	1	1	1	93	122	115	43	1
Aurigeno	2	2	1	1	1	1	84	96	142	50	7
Bressaucourt	2	1	1	1	1	1	106	80	136	50	2
Unterendingen	2	1	1	1	1	1	114	104	127	26	3
Luterswil-Gachliwil	2	1	1	1	1	1	84	87	118	82	2
Bougy-Villars	2	1	1	1	1	1	86	82	149	53	1
Gy	2	1	1	1	1	1	133	78	120	39	1
Tinizong-Rona	2	2	1	2	1	1	84	80	125	80	5
Provence	2	2	2	2	1	1	90	91	120	67	1
Habsburg	2	1	1	1	1	1	101	106	123	38	3
Grandval	2	1	1	1	1	1	103	78	125	62	2
Combremont-le-Petit	2	1	2	1	1	1	107	104	101	56	1
Coinsins	2	1	1	1	1	1	94	101	136	37	1
Kippel	2	1	1	1	1	1	82	96	116	74	1
Lussy (FR)	2	1	1	1	1	1	121	99	108	38	2
Masein	2	1	1	1	1	1	112	98	129	27	5
Grancia	2	1	1	1	1	1	95	118	120	33	7
Splugen	1	2	1	2	1	1	81	105	128	51	5
Chatillens	1	1	1	1	1	1	103	103	119	40	1
Boveresse	1	2	1	1	1	1	89	89	118	67	2
Aclens	1	1	1	1	1	1	98	106	116	43	1
Lully (FR)	1	1	1	1	1	1	100	97	129	37	2
Vernate	1	1	1	1	1	1	76	104	128	55	7
Piazzogna	1	1	1	1	1	1	76	117	114	55	7
Fisibach	1	1	1	1	1	1	93	123	113	32	3
Uezwil	1	1	1	1	1	1	98	102	128	33	3
Bremblens	1	1	1	1	1	1	89	90	138	43	1
Soazza	1	3	1	1	1	1	64	99	112	84	5
Osterfingen	1	1	1	1	1	1	121	93	100	45	5
Wileroltigen	1	1	1	1	1	1	118	98	90	53	2
Ulmiz	1	1	1	1	1	1	85	87	106	81	2
Darligen	1	1	1	1	1	1	77	84	132	66	2
Etzelkofen	1	1	1	1	1	1	94	92	122	50	2
Stilli	1	1	1	1	1	1	76	116	115	50	3
Hagneck	1	1	1	1	1	1	87	86	128	56	2
Villariaz	1	1	1	1	1	1	125	86	106	40	2
Eschert	1	1	1	1	1	1	80	103	103	70	2
Reckingen (VS)	1	2	1	2	1	1	92	92	100	72	1
Ruschein	1	1	1	1	1	1	90	87	104	75	5
Altwis	1	1	1	1	1	1	105	101	110	38	6
Niederwil (SO)	1	1	1	1	1	1	97	81	131	45	2
Les Bayards	1	2	2	1	1	1	88	89	118	59	2
La Joux (FR)	1	1	1	1	1	1	103	83	112	56	2
Isone	1	2	1	1	1	1	60	94	134	65	7
Embd	1	1	1	1	1	1	82	115	92	64	1
Personico	1	3	1	1	1	1	79	82	121	71	7
La Chaux (Cossonay)	1	1	2	1	1	1	103	98	120	31	1
Nenzlingen	1	1	1	1	1	1	87	91	123	51	3
Neggio	1	1	1	1	1	1	73	110	121	48	7
Schalunen	1	1	1	1	1	1	93	114	108	35	2
Sisikon	1	2	1	1	1	1	95	109	98	48	6
Etzgen	1	1	1	1	1	1	101	83	113	53	3
Chavannes-les-Forts	1	1	1	1	1	1	118	80	101	50	2
Sternenberg	1	1	1	1	1	1	86	90	113	60	4
Senarclens	1	1	1	1	1	1	89	90	109	61	1
Marchissy	1	2	1	1	1	1	105	96	96	51	1
Bosco Luganese	1	1	1	1	1	1	82	84	129	53	7
Giez	1	1	1	1	1	1	81	97	113	57	1
Saint-Saphorin (Lavaux)	1	1	1	1	1	1	72	99	131	46	1
Corbeyrier	1	2	1	2	1	1	51	65	117	114	1
Le Bemont (JU)	1	1	2	1	1	1	106	83	115	42	2
Langenbuhl	1	1	1	1	1	1	89	118	86	53	2
Suchy	1	1	2	1	1	1	95	107	103	40	1
Fiez	1	1	1	1	1	1	98	99	113	35	1
Wislikofen	1	1	1	1	1	1	92	87	127	38	3
Longirod	1	1	1	1	1	1	92	80	115	57	1
Bonvillars	1	1	1	1	1	1	88	63	128	65	1
Maracon	1	1	1	1	1	1	108	84	103	49	1
Caneggio	1	1	1	1	1	1	75	88	126	54	7
Cottens (VD)	1	1	1	1	1	1	84	100	120	39	1
Villars-Tiercelin	1	1	1	1	1	1	76	92	136	39	1
Buttenhardt	1	1	1	1	1	1	108	72	133	29	5
Ballens	1	1	2	1	1	1	66	92	120	64	1
Penthereaz	1	1	1	1	1	1	102	110	93	37	1
Bursinel	1	1	1	1	1	1	91	90	127	34	1
Niederried bei Interlaken	1	1	1	1	1	1	87	80	120	55	2
Buch (SH)	1	1	1	1	1	1	81	130	89	41	5
Corbieres	1	1	1	1	1	1	80	81	137	43	2
Hatzingen	1	1	1	1	1	1	98	70	109	64	5
Vuarmarens	1	1	1	1	1	1	91	97	110	41	2
Vallamand	1	1	1	1	1	1	65	86	135	53	1
Forel (FR)	1	1	1	1	1	1	106	84	114	35	2
Bussy-Chardonney	1	1	1	1	1	1	91	95	122	29	1
Tagertschi	1	1	1	1	1	1	93	96	116	31	2
Moghegno	1	1	1	1	1	1	82	88	117	49	7
Wittinsburg	1	1	1	1	1	1	91	106	97	41	3
Lignerolle	1	1	1	1	1	1	97	86	92	59	1
Orny	1	1	2	1	1	1	94	106	81	53	1
Kyburg-Buchegg	1	1	1	1	1	1	97	81	111	44	2
Simplon	1	2	1	2	1	1	86	83	107	57	1
Loveresse	1	1	1	1	1	1	89	90	104	50	2
Cerniat (FR)	1	3	1	2	1	1	72	85	121	54	2
Le Chatelard	1	1	2	1	1	1	88	96	87	61	2
Golaten	1	1	1	1	1	1	87	98	102	44	2
Zielebach	1	1	1	1	1	1	69	86	122	54	2
Eppenberg-Woschnau	1	1	1	1	1	1	72	91	127	41	2
Ecoteaux	1	1	1	1	1	1	73	91	113	54	1
Bettens	1	1	1	1	1	1	101	119	80	30	1
Zillis-Reischen	1	2	1	2	1	1	84	73	105	68	5
Medeglia	1	1	1	1	1	1	51	98	111	70	7
Grandfontaine	1	1	2	1	1	1	90	73	114	53	2
Neirivue	1	1	1	1	1	1	72	99	104	54	2
Belprahon	1	1	1	1	1	1	80	74	125	49	2
Guttannen	1	2	1	2	1	1	78	71	122	57	2
Tarasp	1	2	1	1	1	1	85	72	105	66	5
Grancy	1	1	1	1	1	1	90	91	100	47	1
Mont-la-Ville	1	2	2	1	1	1	90	80	99	59	1
Muhledorf (SO)	1	1	1	1	1	1	103	77	110	38	2
Riom-Parsonz	1	2	1	3	1	1	88	71	105	63	5
Lussery-Villars	1	1	1	1	1	1	85	103	98	41	1
Torny-le-Grand	1	1	1	1	1	1	102	89	98	38	2
Middes	1	1	1	1	1	1	66	96	114	51	2
Santa Maria Val Mustair	1	2	1	2	1	1	65	70	107	85	5
Reverolle	1	1	1	1	1	1	92	105	101	25	1
Epsach	1	1	1	1	1	1	90	78	100	54	2
Luins	1	1	1	1	1	1	69	110	114	29	1
Onsernone	1	3	1	1	1	1	45	63	114	100	7
Rumlingen	1	1	1	1	1	1	68	97	98	58	3
Undervelier	1	2	1	1	1	1	90	67	99	65	2
Tumegl/Tomils	1	1	1	1	1	1	105	79	83	54	5
Donneloye	1	1	1	1	1	1	90	87	99	44	1
Semione	1	2	1	1	1	1	64	69	125	62	7
Ependes (VD)	1	1	1	1	1	1	79	101	114	26	1
Honau	1	1	1	1	1	1	119	94	99	8	6
Rothenbach bei Herzogenbuchsee	1	1	1	1	1	1	76	80	115	48	2
Saint-Luc	1	2	1	2	1	1	92	85	100	42	1
Chapelle-sur-Moudon	1	1	1	1	1	1	102	71	98	48	1
Vermes	1	2	2	1	1	1	78	65	115	61	2
Finhaut	1	2	1	1	1	1	74	80	103	61	1
Ohmstal	1	1	1	1	1	1	96	102	78	41	6
Aeschlen	1	1	1	1	1	1	91	94	94	38	2
Rivaz	1	1	1	1	1	1	71	95	103	48	1
Grens	1	1	1	1	1	1	93	98	97	28	1
Limpach	1	1	1	1	1	1	89	86	82	59	2
Chessel	1	1	1	1	1	1	102	74	98	40	1
Rebeuvelier	1	1	1	1	1	1	90	92	96	36	2
Wallenried	1	1	1	1	1	1	80	83	112	39	2
Mandach	1	1	1	1	1	1	96	81	107	29	3
Le Cerneux-Pequignot	1	2	2	1	1	1	82	94	90	47	2
Peney-le-Jorat	1	1	1	1	1	1	97	79	97	39	1
Beinwil (SO)	1	2	2	1	1	1	86	80	112	33	2
Burtigny	1	1	1	1	1	1	85	87	99	40	1
Furstenau	1	1	1	1	1	1	58	78	95	80	5
Graben	1	1	1	1	1	1	84	89	84	52	2
Forst	1	1	1	1	1	1	96	76	85	52	2
Safien	1	3	2	3	1	1	92	61	89	66	5
Epesses	1	1	1	1	1	1	84	86	95	43	1
Combremont-le-Grand	1	1	2	1	1	1	89	67	92	60	1
Cronay	1	1	2	1	1	1	77	70	101	60	1
Oberhofen (AG)	1	1	1	1	1	1	85	83	97	42	3
Lauwil	1	1	1	1	1	1	77	75	102	53	3
Bignasco	1	3	1	1	1	1	86	76	104	40	7
Corcelles-sur-Chavornay	1	1	1	1	1	1	77	67	113	48	1
Gottlieben	1	1	1	1	1	1	60	94	106	44	5
Vogorno	1	2	1	1	1	1	59	69	112	64	7
Ried-Morel	1	2	1	1	1	1	80	79	97	48	1
Attelwil	1	1	1	1	1	1	100	77	88	38	3
Sool	1	1	1	1	1	1	82	61	100	60	5
Langwies	1	2	1	3	1	1	64	66	112	61	5
Orsonnens	1	1	1	1	1	1	78	96	88	40	2
Erschmatt	1	1	1	1	1	1	74	67	95	66	1
Zauggenried	1	1	1	1	1	1	74	90	86	51	2
Mettau	1	1	1	1	1	1	73	67	120	41	3
Wiesen (GR)	1	2	1	2	1	1	64	66	112	59	5
Riex	1	1	1	1	1	1	61	83	111	45	1
Champvent	1	1	2	1	1	1	72	94	93	40	1
Menieres	1	1	1	1	1	1	80	94	79	44	2
Oberhunigen	1	1	1	1	1	1	75	71	108	42	2
Bidogno	1	1	1	1	1	1	42	86	120	48	7
Vinzel	1	1	1	1	1	1	88	90	103	14	1
Valendas	1	2	2	1	1	1	78	64	102	50	5
Nuvilly	1	1	1	1	1	1	81	79	91	43	2
Guschelmuth	1	1	1	1	1	1	100	73	92	28	2
Meride	1	2	1	1	1	1	56	65	109	63	7
Courchavon	1	1	1	1	1	1	89	75	78	51	2
Kirchenthurnen	1	1	1	1	1	1	51	65	114	62	2
Ludiano	1	1	1	1	1	1	54	87	76	74	7
Niederstocken	1	1	1	1	1	1	93	66	92	40	2
Lax	1	1	1	1	1	1	67	77	112	34	1
Astano	1	1	1	1	1	1	50	57	107	76	7
Hemmiken	1	1	1	1	1	1	63	83	95	49	3
Villars-le-Grand	1	1	1	1	1	1	75	66	100	49	1
Biezwil	1	1	1	1	1	1	68	68	116	37	2
Enges	1	1	1	1	1	1	71	72	114	32	2
Bioley-Orjulaz	1	1	1	1	1	1	85	84	77	42	1
Cumbel	1	1	1	1	1	1	71	57	61	99	5
Ferden	1	1	1	1	1	1	64	96	76	50	1
Bourrignon	1	1	2	1	1	1	108	63	80	35	2
Hermenches	1	1	1	1	1	1	66	83	89	46	1
Tuscherz-Alfermee	1	1	1	1	1	1	44	69	103	67	2
Torre	1	2	1	1	1	1	68	57	88	69	7
Gempenach	1	1	1	1	1	1	87	79	88	27	2
Rodels	1	1	1	1	1	1	79	86	83	33	5
Wachseldorn	1	1	1	1	1	1	71	82	78	50	2
La Corbaz	1	1	1	1	1	1	94	81	85	21	2
Blatten	1	2	1	2	1	1	50	79	79	73	1
Constantine	1	1	1	1	1	1	70	75	87	48	1
Estavannens	1	2	1	2	1	1	70	80	90	40	2
Botterens	1	1	1	1	1	1	74	91	86	28	2
Monnaz	1	1	1	1	1	1	73	64	97	45	1
Oeschenbach	1	1	1	1	1	1	81	67	84	47	2
Krinau	1	1	1	1	1	1	81	67	81	49	5
Corcelles-pres-Concise	1	1	1	1	1	1	80	70	77	51	1
Curtilles	1	1	2	1	1	1	73	63	85	56	1
Bouloz	1	1	1	1	1	1	86	66	86	38	2
Seigneux	1	1	1	1	1	1	79	90	79	28	1
Missy	1	1	1	1	1	1	87	71	75	42	1
Chatillon (FR)	1	1	1	1	1	1	71	78	87	38	2
Le Bry	1	1	1	1	1	1	69	88	87	30	2
Aetingen	1	1	1	1	1	1	71	74	74	54	2
Niederried bei Kallnach	1	1	1	1	1	1	58	76	103	35	2
Gadmen	1	2	1	2	1	1	58	55	91	68	2
Mairengo	1	1	1	1	1	1	66	76	90	40	7
Mollens (VD)	1	1	2	1	1	1	69	81	85	37	1
Sorvilier	1	1	1	1	1	1	57	83	78	54	2
Prez-vers-Siviriez	1	1	1	1	1	1	87	72	73	39	2
Les Agettes	1	1	1	1	1	1	68	66	87	49	1
Volken	1	1	1	1	1	1	77	83	76	32	4
Montbrelloz	1	1	1	1	1	1	84	79	81	24	2
Hafelfingen	1	1	1	1	1	1	82	70	75	41	3
Leontica	1	1	1	1	1	1	46	62	84	75	7
Vallon	1	1	1	1	1	1	74	78	76	39	2
Cheiry	1	1	1	1	1	1	79	69	77	42	2
Font	1	1	1	1	1	1	64	70	96	37	2
Aranno	1	1	1	1	1	1	58	85	81	43	7
Croy	1	1	1	1	1	1	66	62	93	46	1
Ecublens (FR)	1	1	1	1	1	1	92	57	88	29	2
Villaraboud	1	1	1	1	1	1	69	77	91	28	2
Ferlens (VD)	1	1	1	1	1	1	74	58	102	31	1
Hauenstein-Ifenthal	1	1	1	1	1	1	80	68	85	32	2
Kallern	1	1	1	1	1	1	78	51	107	28	3
Saulcy	1	1	1	1	1	1	84	66	66	48	2
Gundlischwand	1	2	1	1	1	1	62	73	88	40	2
Bibern (SH)	1	1	1	1	1	1	79	48	93	43	5
Parpan	1	1	1	1	1	1	71	73	81	38	5
Oberstocken	1	1	1	1	1	1	68	90	69	36	2
Corserey	1	1	1	1	1	1	76	75	87	24	2
Rueyres-Saint-Laurent	1	1	1	1	1	1	70	69	95	28	2
Schwendibach	1	1	1	1	1	1	66	82	80	34	2
Hersberg	1	1	1	1	1	1	46	62	125	28	3
Albinen	1	1	1	2	1	1	61	64	71	65	1
Oberwald	1	2	1	2	1	1	59	64	86	51	1
Hermrigen	1	1	1	1	1	1	53	62	98	47	2
Villeneuve (FR)	1	1	1	1	1	1	68	68	82	41	2
Essertes	1	1	1	1	1	1	60	89	85	25	1
Courlevon	1	1	1	1	1	1	65	66	89	39	2
